Time,Ch1,Ch2,status
2022/02/24 17:24:55.927,-17279,4784,3
2022/02/24 17:24:55.929,-17162,4794,3
2022/02/24 17:24:55.930,-17062,4802,3
2022/02/24 17:24:55.932,-16986,4807,3
2022/02/24 17:24:55.934,-16942,4809,3
2022/02/24 17:24:55.935,-16932,4810,3
2022/02/24 17:24:55.937,-16957,4812,3
2022/02/24 17:24:55.939,-17012,4815,3
2022/02/24 17:24:55.940,-17089,4821,3
2022/02/24 17:24:55.942,-17180,4833,3
2022/02/24 17:24:55.944,-17276,4851,3
2022/02/24 17:24:55.945,-17367,4871,3
2022/02/24 17:24:55.947,-17445,4892,3
2022/02/24 17:24:55.949,-17506,4912,3
2022/02/24 17:24:55.950,-17547,4928,3
2022/02/24 17:24:55.952,-17569,4936,3
2022/02/24 17:24:55.954,-17573,4934,3
2022/02/24 17:24:55.955,-17564,4922,3
2022/02/24 17:24:55.957,-17546,4902,3
2022/02/24 17:24:55.959,-17525,4875,3
2022/02/24 17:24:55.960,-17504,4845,3
2022/02/24 17:24:55.962,-17487,4815,3
2022/02/24 17:24:55.964,-17476,4791,3
2022/02/24 17:24:55.965,-17471,4773,3
2022/02/24 17:24:55.967,-17473,4763,3
2022/02/24 17:24:55.969,-17480,4762,3
2022/02/24 17:24:55.970,-17492,4769,3
2022/02/24 17:24:55.972,-17505,4781,3
2022/02/24 17:24:55.974,-17518,4795,3
2022/02/24 17:24:55.975,-17530,4809,3
2022/02/24 17:24:55.977,-17538,4820,3
2022/02/24 17:24:55.979,-17542,4825,3
2022/02/24 17:24:55.980,-17539,4825,3
2022/02/24 17:24:55.982,-17530,4820,3
2022/02/24 17:24:55.984,-17514,4811,3
2022/02/24 17:24:55.985,-17493,4800,3
2022/02/24 17:24:55.987,-17466,4788,3
2022/02/24 17:24:55.989,-17436,4779,3
2022/02/24 17:24:55.990,-17404,4774,3
2022/02/24 17:24:55.992,-17374,4772,3
2022/02/24 17:24:55.994,-17346,4775,3
2022/02/24 17:24:55.995,-17323,4781,3
2022/02/24 17:24:55.997,-17307,4790,3
2022/02/24 17:24:55.999,-17297,4798,3
2022/02/24 17:24:56.000,-17293,4805,3
2022/02/24 17:24:56.002,-17297,4808,3
2022/02/24 17:24:56.004,-17306,4808,3
2022/02/24 17:24:56.005,-17319,4803,3
2022/02/24 17:24:56.007,-17335,4793,3
2022/02/24 17:24:56.009,-17352,4779,3
2022/02/24 17:24:56.010,-17369,4764,3
2022/02/24 17:24:56.012,-17385,4748,3
2022/02/24 17:24:56.014,-17398,4731,3
2022/02/24 17:24:56.015,-17406,4717,3
2022/02/24 17:24:56.017,-17409,4707,3
2022/02/24 17:24:56.019,-17407,4698,3
2022/02/24 17:24:56.020,-17399,4692,3
2022/02/24 17:24:56.022,-17387,4688,3
2022/02/24 17:24:56.024,-17370,4687,3
2022/02/24 17:24:56.025,-17352,4685,3
2022/02/24 17:24:56.027,-17334,4682,3
2022/02/24 17:24:56.029,-17318,4679,3
2022/02/24 17:24:56.030,-17307,4676,3
2022/02/24 17:24:56.032,-17301,4673,3
2022/02/24 17:24:56.034,-17300,4669,3
2022/02/24 17:24:56.035,-17304,4668,3
2022/02/24 17:24:56.037,-17310,4670,3
2022/02/24 17:24:56.039,-17315,4673,3
2022/02/24 17:24:56.040,-17316,4679,3
2022/02/24 17:24:56.042,-17310,4688,3
2022/02/24 17:24:56.044,-17294,4698,3
2022/02/24 17:24:56.045,-17269,4708,3
2022/02/24 17:24:56.047,-17234,4717,3
2022/02/24 17:24:56.049,-17192,4724,3
2022/02/24 17:24:56.050,-17148,4730,3
2022/02/24 17:24:56.052,-17107,4733,3
2022/02/24 17:24:56.054,-17072,4733,3
